Customer ID,Customer Name,Customer Age,Gender,Location,Annual Income ($),Purchase History,Loyalty Points,Last Purchase Date,Customer Feedback,Preferred Contact Method,Marital Status,Number of Dependents,Membership Start Date
1b118ae7-343c-4e64-9853-cbc7d59f7391,Tanya Parks,70,Female,Jenniferborough,85417.47,40,2922,2022-09-27,Neutral,Email,Divorced,3,2022-02-03
45cfd898-1274-46a1-8f6f-fcc6d729fbf1,Kari Bowman,40,Male,Lake Jasonfort,76847.3,29,8224,2023-08-23,Neutral,Phone,Divorced,5,2015-01-22
fd33f35b-c9ed-4e21-8d88-1618618ae30e,Jessica Simmons,67,Female,Carterhaven,72945.18,9,6809,2024-01-07,Dissatisfied,Email,Married,5,2016-11-03
f66d300d-4a88-4077-a26b-a94bf9a9c64d,Sylvia Marshall,21,Female,Millerport,21383.02,20,372,2022-09-29,Dissatisfied,SMS,Single,0,2023-02-16
d9c4366d-2305-4644-81c4-4d36667c1b8e,Phillip Huffman,31,Female,Port Brittanybury,77390.32,3,8495,2024-03-06,Very Satisfied,In-Person,Married,5,2019-02-26
835a1dca-7745-429b-bbe0-6ba9326876b8,Anna Rodriguez,25,Female,North Angelafort,63973.12,38,2193,2022-12-15,Dissatisfied,SMS,Widowed,2,2020-07-13
899058f9-745b-4266-8cce-c418ad56f1fd,Jason Smith,18,Female,North Russell,283026.29,40,14942,2024-05-25,Dissatisfied,Phone,Married,,2014-09-18
71f44212-9f58-41c8-bb8c-eced6c28c2f5,Lori Hutchinson,74,Female,Joelborough,72545.78,10,9402,2022-11-14,Dissatisfied,Phone,Divorced,5,2015-06-06
07f5b249-971b-478e-b1d9-6d5655831631,George Silva,59,Female,South Loristad,104353.98,37,6327,2024-04-26,Neutral,Phone,Widowed,3,2022-02-05
4a9e1e76-9987-465b-b19b-986b8c9452fc,Brian Allen,40,Female,Billyshire,171687.67,38,12432,2023-11-10,Dissatisfied,Phone,Divorced,5,2015-10-28
0834815d-acb8-4f15-ad84-c0f2b4acd8bc,Rebecca Reyes,55,Female,South Danielfurt,27271.71,46,2756,2022-10-06,Neutral,In-Person,Divorced,3,2022-12-04
dfa8b221-f74c-4771-9186-a1d8ef589b0b,Michael Johnson,26,Male,Port Travis,68645.1,36,2875,2023-06-01,Very Dissatisfied,Email,Single,0,2022-09-03
c0aedc71-6eca-47fc-9401-1964b5053daf,Debbie Romero,61,Female,Kimberlybury,114356.61,8,8986,2024-05-17,Satisfied,In-Person,Single,0,2015-09-25
94bf96a9-36bb-4885-ba0b-c39cdcc04e9e,Krista Alvarez,19,Male,Robertschester,98764.64,16,863,2024-08-22,Dissatisfied,Email,Single,0,2016-12-17
4547ce33-6a17-4091-b8c3-bcb28fd00e54,Tiffany Sanchez,66,Male,North Tanya,60256.93,45,6082,2023-02-26,Very Satisfied,In-Person,Widowed,2,2014-12-13
3b85a8ca-ecda-4b6f-9194-d1d3107864bd,Terry Mcdonald,54,Female,Alyssaside,48657.27,12,159,2024-04-23,Very Satisfied,Email,Widowed,0,2014-09-28
f9cdf3ce-51f1-4e94-a60a-b38e883faa10,Andrew Schultz,42,Male,Kellystad,43370.6,29,1140,2024-03-18,Very Satisfied,Email,Single,0,2016-06-24
ad98cde7-059b-4274-a534-07ad42af4c77,Darin Gay,30,Male,Velezville,38208.89,28,7761,2023-05-13,Satisfied,In-Person,Single,2,2015-05-30
542c113a-c159-4fe3-b243-74cb7c45e6da,Krista Wood,36,Male,Erikashire,93355.39,17,336,2024-01-01,Very Dissatisfied,Email,Single,4,2017-11-06
21f1f442-1aac-49b0-acda-26f12a6fd42a,Pamela Torres,42,Male,Port Blakefort,55953.48,46,3788,2024-05-31,Dissatisfied,SMS,Widowed,1,2019-11-06
c13b9867-5938-4729-bd84-4faf917860d7,Mark Key,32,Female,South James,39777.67,34,11,2023-10-19,Satisfied,In-Person,Single,2,2016-03-31
b288dbb6-d7d5-4950-8def-39fded673fd4,Daniel Farley,51,Female,Wilkinsstad,69305.79,1,8478,2023-04-25,Very Dissatisfied,In-Person,Divorced,1,2016-09-08
6f5852f7-e88e-444a-a1c4-95e99e366b17,Michael King,21,Female,Marshallbury,113959.93,18,8808,2023-05-27,Very Satisfied,SMS,Married,4,2014-11-21
3108b2d3-eb07-490f-9b33-cfaae7dcf9c2,Dr. Marissa Travis,27,Male,Larsonton,66634.55,6,7359,2024-01-06,Very Dissatisfied,SMS,Single,1,2015-04-14
d8411f70-40ef-421f-b310-ce18d4bff22f,Lee Nicholson,75,Male,North John,87256.95,40,9189,2024-03-05,Satisfied,Phone,Single,2,2019-05-25
233faa80-d292-4134-bd34-acadf406e5dc,Travis Spencer,69,Female,Sparksborough,84774.23,12,223,2024-08-13,Satisfied,In-Person,Divorced,0,2019-05-08
98425349-4f4e-444e-a221-eb37d1beb932,Victor Mckee,63,Female,East Cynthiachester,79951.87,8,2100,2023-10-23,Very Dissatisfied,Email,Single,0,2017-09-15
a72202f9-78b9-4dc2-9f06-e65ecedbf567,Kim Simmons,66,Male,New Tonyland,59312.84,50,2470,2023-06-04,Satisfied,Phone,Married,3,2015-12-20
82b4c919-e642-4ea5-aa66-87c278094698,Danny French,66,Male,New Matthewbury,96586.25,34,6326,2023-08-14,Neutral,Email,Married,4,2014-11-01
2f59c03a-afeb-4d80-97a8-2a1a55c445c4,Johnny Mcbride,41,Female,Donnaside,64116.19,36,3329,2023-04-25,Very Dissatisfied,In-Person,Widowed,4,2020-09-23
50467179-bc2a-4694-adfe-c6ef0d18735b,Lori Jackson,43,Male,South Tinaberg,20675.53,32,5928,2023-09-12,Dissatisfied,SMS,Single,4,2017-05-03
1ec3fe71-377f-4189-a395-c803f1ca66c9,Jean Sanchez PhD,57,Female,New Alexandra,36518.34,39,9819,2022-11-26,Very Satisfied,Email,Married,0,2016-04-09
663c53f3-2b6a-4560-a5a1-df1a9efd8517,Michael Smith,74,Female,East Maria,23239.26,3,3624,2023-07-31,Satisfied,In-Person,Married,2,2018-09-28
31fd00c2-2421-4423-94d1-97b1fbf36160,Elizabeth Frazier,19,Female,Richardschester,99107.94,32,944,2023-02-19,Very Satisfied,Email,Single,1,2023-05-22
1d9a356d-dfd8-4c3e-9545-c9a2ed7148a0,Randall Gibson,19,Female,East Victoriaview,106741.17,38,4589,2023-04-08,Dissatisfied,SMS,Single,5,2020-12-07
4fec1ce5-6897-45cf-806e-fcc62b7830a9,Joseph Howe,56,Male,New Meghan,103948.35,37,7031,2024-07-18,Neutral,SMS,Divorced,1,2017-07-24
5d7f0a71-7f4d-4ccc-b74c-9df7cd1bfb1d,April Davis,75,Male,Jennifershire,70846.51,15,57,2023-09-17,Very Dissatisfied,Phone,Divorced,5,2020-07-17
463f38cf-8b41-415a-a5f5-a408d8c985cb,Valerie Norton,42,Female,Lopezshire,21656.75,30,1089,2023-02-15,Neutral,In-Person,Widowed,5,2019-05-04
f8097cc8-aad4-4f7e-9458-2c115d8e6df4,Mr. Kenneth Copeland,30,Female,Lowerychester,91693.26,13,9316,2023-03-10,Very Dissatisfied,Phone,Widowed,2,2014-12-18
eebc7f09-b9bc-478c-b595-ecfcebb2337a,Regina Patterson,72,Female,New Veronicamouth,102302.3,37,1827,2023-05-03,Dissatisfied,Email,Married,2,2017-03-29
55da6384-774b-4785-9beb-9523df9667b8,Mary Norris,71,Female,Baileyfurt,80610.2,43,8607,2024-01-05,Very Dissatisfied,SMS,Widowed,3,2022-11-29
fc858991-f5c3-4ec4-8860-d4d8b515e7e4,Denise King,54,Male,South Heathershire,23015.19,29,545,2023-03-16,Very Dissatisfied,SMS,Divorced,0,2021-07-24
9a093531-7113-4de7-afd6-af589cdc24a0,Taylor Murillo,55,Female,West Nathanport,100052.32,29,1181,2024-03-22,Very Dissatisfied,Email,Single,4,2018-06-18
21cd18ca-3807-4dc8-bfc2-0edf873ab0b0,Marcus Jackson,46,Female,Lake Amandaview,111850.78,20,1796,2023-01-11,Very Satisfied,In-Person,Single,0,2014-09-17
be4f93b0-9cd0-4dc3-a201-318095f102a9,Thomas Gordon,47,Male,Port Andreamouth,109850.69,7,1734,2023-07-29,Very Dissatisfied,Email,Widowed,0,2017-12-27
f3b0bea0-523f-46ab-a856-9fb2f587658b,Kimberly Burke,60,Male,Port Paul,99238.67,46,8971,2023-06-20,Satisfied,Phone,Divorced,4,2021-02-05
43ed3fc9-924f-4559-a0eb-53c584203384,Suzanne Barber,30,Male,Whitefurt,89802.22,22,2945,2024-08-24,Dissatisfied,In-Person,Divorced,4,2021-06-30
c85031f8-e576-4fe4-9bf0-0bd372bca78c,Douglas Burns,25,Male,Scottside,23935.62,21,8073,2023-03-17,Dissatisfied,Email,Divorced,3,2022-04-16
7e9393cb-94a1-443e-afcd-0ea58adc352e,Lauren Rocha,32,Male,Randallborough,42338.23,17,7065,2024-03-17,Dissatisfied,In-Person,Divorced,3,2019-06-14
35d7717a-93bf-468c-a84c-2c2cb4d858e3,Suzanne Delacruz,22,Male,Lisahaven,108615.74,8,5455,2022-10-18,Dissatisfied,In-Person,Widowed,0,2018-08-16
c63f694d-142f-4ed4-a177-78c3da6996ae,Hannah Matthews,69,Female,Smithmouth,106517.78,22,5600,2024-05-03,Very Satisfied,In-Person,Divorced,1,2021-06-07
472b6b79-2031-4a07-91af-ec024cda0cd2,Amy Smith,72,Male,Albertview,66760.63,24,4426,2024-04-02,Very Satisfied,Phone,Widowed,3,2021-12-08
14a368d2-8072-440b-b6f7-7c5abe18eb53,Jason Thompson,26,Male,South Laurenport,50566.25,9,2052,2023-01-01,Satisfied,Phone,Married,5,2014-09-03
81f2230d-a26b-4243-8a52-7ee04c91cbc9,Kimberly Miller,74,Male,Ortiztown,76151.04,27,7176,2023-08-11,Neutral,Phone,Divorced,0,2016-04-11
3e650908-35a9-475d-a3dc-583fcf3733d1,Rodney Howell,68,Male,East Cynthiaport,29745.59,14,762,2023-08-07,Neutral,In-Person,Married,5,2014-10-04
7b567edd-f23f-4aa2-88c7-fe5cb97c926a,April Mcgee,28,Female,West Denisefurt,36390.98,9,2598,2022-12-05,Dissatisfied,In-Person,Widowed,3,2021-01-03
fd7e016e-142b-4bb8-b057-6efc1930199e,John Higgins,22,Female,Bentleychester,32194.42,31,4014,2022-11-17,Very Satisfied,Phone,Single,4,2022-02-27
5e107bbc-b349-4251-b551-b752f58cdc9a,Henry Adams,35,Female,West Susanberg,23580.49,7,7855,2024-08-26,Very Dissatisfied,Email,Single,2,2021-02-04
0ee36341-b4c0-44c4-8cdf-9d8143bd3f88,Karen Garcia,40,Female,Shannonfort,82970.69,27,8279,2024-01-08,Dissatisfied,In-Person,Divorced,1,2023-05-28
85389d0c-2b27-4d01-aa31-7573d450601b,Lisa Walker,25,Male,Lake Marissaberg,48471.9,49,8006,2022-09-21,Very Dissatisfied,Email,Divorced,5,2021-11-08
d1845df1-25cf-4739-8df7-0cdadbb2acb5,April Lynch,19,,East Michaelton,73559.63,31,9779,2023-04-14,Neutral,SMS,Widowed,3,2018-06-22
07a3a499-5469-4889-8dc1-4f9003d3d2e8,Mike Allen,44,Male,Kaneside,83338.32,27,8751,2024-02-02,Dissatisfied,SMS,Single,5,2018-08-20
95e2a9b5-5c20-47d1-b18f-4541bdc6c576,Julie Gardner,47,Male,West Matthewshire,64627.25,16,9439,2024-01-16,Dissatisfied,Email,Divorced,3,2018-07-31
9110c55a-937e-4d56-a258-cffaa60f08f6,Michael Watkins,38,Female,Port Tyler,116533.4,23,4377,2023-12-15,Very Satisfied,Email,Single,0,2022-04-08
6765ac83-a938-4a52-8384-abd36bff4e71,Melissa Gregory,60,Male,West Leslie,69617.38,21,4875,2023-11-24,Satisfied,SMS,Single,1,2015-12-18
aefd56da-0778-4105-80ec-3ee732440162,Leah Thompson,69,Male,New David,38579.49,15,6280,2024-06-30,Dissatisfied,In-Person,Widowed,3,2021-03-17
f86365ec-f9c0-4016-9c8b-a19791ee33f6,William Anderson,72,Female,New Joyce,102990.94,10,6310,2023-08-31,Very Satisfied,Email,Single,0,2016-06-17
102f8598-bff9-48be-ba6f-822d632cb859,Jason Villanueva,55,Female,Holdertown,114860.83,27,6257,2023-01-24,Very Dissatisfied,Phone,Widowed,4,2022-12-15
c6a13bc3-b053-4ed8-8622-6a310e250cfc,Raymond White,75,Male,West Aliciaborough,48102.14,11,4653,2023-01-31,Very Satisfied,Phone,Widowed,4,2019-01-13
f311f748-9b29-4bef-b70a-9a5111fd9946,Rodney Haney,62,Male,Lake Tanya,35754.38,11,3834,2023-06-10,Very Dissatisfied,SMS,Divorced,1,2015-05-24
24d756eb-8103-4740-b2b2-50a0d0f682d9,Heather Mcdonald,74,Male,North Chelsea,83842.83,38,5621,2023-08-27,Neutral,In-Person,Single,5,2022-11-07
23b400f9-a5ff-4ec2-92ee-cbc59485d670,Eric Copeland,49,Female,Tannermouth,76136.81,32,5167,2022-09-24,Dissatisfied,Phone,Divorced,1,2017-11-02
3316250d-4b2c-4581-93f3-084832a0588f,Zachary Hansen,20,Male,East Julie,20077.8,31,9946,2023-06-29,Very Satisfied,SMS,Single,3,2019-10-31
2d995069-7771-49aa-8658-fa46466eec6a,Kristen Blevins,65,Female,Fischermouth,107448.05,44,9177,2023-05-30,Dissatisfied,Email,Divorced,0,2015-03-28
411190b7-a535-4a5d-9791-0727bc97a116,Scott Perez,67,Female,Lake William,50310.16,32,7266,2023-05-28,Very Dissatisfied,Email,Married,2,2020-03-15
eb03ec3e-2d5e-496b-8470-c060613618d4,Keith Smith,66,Female,Rodneyshire,79731.42,48,6296,2023-12-20,Dissatisfied,SMS,Single,3,2015-12-17
2219163a-c508-4294-8764-7fa5818bb068,Jessica Kim PhD,53,Male,Vincentstad,102224.82,35,2920,2023-07-17,Neutral,SMS,Widowed,2,2015-01-08
795e6dcf-6b5f-4d65-93b7-c187c0f5f9c0,Denise Russell,31,Female,Lake Kimberly,78134.01,26,3979,2024-05-24,Satisfied,Phone,Divorced,3,2016-03-05
840e8c01-5734-4a91-85e1-0e3c492704f8,Scott Carter,62,Female,Lake Jessicaburgh,50676.59,47,7900,2024-04-28,Very Dissatisfied,Email,Single,5,2015-02-18
99429765-0f41-4b86-a569-e962d8d695ce,Joseph Montoya,57,Male,New Lori,215617.66,13,13708,2024-01-28,Satisfied,Phone,Single,5,2019-09-04
5b806cac-e4c6-4609-978b-4400b60de19f,Gabriela Austin,24,Male,Clarkside,37825.7,37,1885,2024-06-19,Very Dissatisfied,SMS,Single,5,2017-07-13
d59b024b-63df-443e-9dfd-8698c1fd5ee9,Michael Reeves,61,Female,Davisland,92631.41,5,8867,2023-11-10,Very Satisfied,Phone,Single,3,2019-04-05
d4ec6e3c-5705-4288-b481-d3f8051082d1,Alex Wright,32,Female,North Kristenhaven,74900.75,17,5673,2024-06-09,Dissatisfied,SMS,Divorced,3,2016-12-07
a656171c-de04-44eb-a81a-607f19bef37a,Dr. Alexa Hernandez PhD,20,Female,Aimeetown,40467.44,18,6444,2022-11-19,Very Dissatisfied,In-Person,Widowed,0,2015-07-26
854680ae-703f-4e6a-95a3-3f60a6b1890d,Patrick Haney,74,Male,South Joshuafurt,47423.41,8,2497,2023-08-08,Very Dissatisfied,Phone,Single,5,2022-09-08
10ac3fa9-dcd6-4c57-a2aa-c9915a50fb67,Debra Snyder,37,Female,Devonbury,66285.26,29,1301,2022-09-17,Dissatisfied,Phone,Married,4,2016-06-20
5990c1aa-6540-48af-9555-54dcca6c90d0,Justin Jackson,69,Male,East Amandafort,76384.05,34,1376,2024-03-04,Neutral,In-Person,Married,0,2014-10-19
87904451-5783-4ef2-b2d4-377ade83bf55,Patricia Bond,69,Female,New Brookefurt,107848.24,18,3105,2023-11-01,Neutral,Email,Widowed,4,2022-07-05
d93ce732-f5a5-41a1-bb6d-cc9d75ec7a93,Jamie Hill,36,Male,New Ericmouth,86656.63,13,577,2024-02-03,Satisfied,SMS,Divorced,3,2021-10-28
3ce53307-4f80-4169-9001-b6d3ce331dd1,Timothy Liu,73,Male,Greenview,96015.16,32,6479,2023-07-09,Very Satisfied,Email,Married,0,2022-03-22
52cc3cc9-dee3-4bba-a29e-29508b3a7f10,Michael Garcia,64,Female,Beanstad,54473.1,35,5733,2024-01-27,Very Dissatisfied,Email,Widowed,2,2015-12-01
55f8333d-e1c5-4c3c-b528-5923771b28b0,Pamela Johnson,74,Female,West Lisa,114778.81,25,8640,2024-08-25,Very Dissatisfied,SMS,Married,2,2015-10-23
297b8e72-067e-452a-9178-5a021ba52e0d,Leslie Vaughan,23,Female,North Ryan,26543.89,25,4743,2024-06-11,Very Dissatisfied,In-Person,Married,2,2014-08-31
12f95fea-a75f-448a-85bb-a676ec54420e,Sarah Phillips,51,Male,Cohenstad,35733.3,17,9334,2024-07-26,Dissatisfied,SMS,Married,1,2022-11-14
e0cdb121-ad31-4e17-8506-5fac9166c268,Jamie Robinson,64,Male,Port Williamfort,52718.23,21,6778,2024-05-10,Neutral,In-Person,Single,2,2021-12-03
1eed108d-1ced-4718-bd5a-7876b7d268a1,John Collins,41,Female,Collinsmouth,42102.58,10,2307,2024-02-09,Very Satisfied,Email,Married,4,2023-06-26
9248d4b8-c769-4935-a5cf-eb70aff8f224,Lisa Frederick,66,Male,Lake Mitchell,23527.41,49,2407,2023-04-11,Neutral,Email,Widowed,,2018-07-18
08f4ef65-4492-4df3-a127-b7cdc3080e05,John Randall,22,Male,Smithchester,66292.01,9,5943,2023-05-09,Neutral,Email,Single,3,2017-04-16
27973967-764c-4eb8-8833-ba6c3d579c55,Steven Glenn,20,Female,Lake Mckenzie,21183.95,20,1935,2023-01-04,Neutral,SMS,Divorced,1,2018-07-05
fbbb6d60-cc77-41d6-928a-678dd874bf52,Travis Collier,22,Female,Andrewview,92871.49,29,7042,2024-06-23,Neutral,In-Person,Divorced,4,2016-02-25
70d06e7b-cee5-4b7b-843d-4d0919042bcd,Christine Lee,28,Female,New Deborahborough,36345.32,38,4478,2023-08-16,Very Satisfied,SMS,Widowed,5,2021-02-25
e04a065f-a095-42ca-91d4-83040389cb34,John Zavala,65,Male,Cortezfurt,83080.77,33,4705,2023-04-15,Very Satisfied,Phone,Divorced,3,2023-02-26
b236be73-c6fc-47dd-8d59-e88a3f7acc9c,Richard Harper,49,Female,Smithland,51924.57,9,323,2024-06-17,Very Satisfied,SMS,Widowed,1,2016-07-27
f1d9f375-0f08-4aa0-a3b1-567e36d102a9,Vickie Berry MD,73,Female,Port Katherine,64443.05,40,216,2024-01-01,Dissatisfied,Email,Widowed,2,2022-10-19
e63b6b5b-f55d-4047-aecf-d2896fc3cc21,Paul Newton,30,Female,Claytonville,40469.71,1,8552,2023-03-07,Satisfied,Email,,5,2022-11-12
b5d0458d-896c-439f-ab31-c5549d828567,Lynn Tyler,29,Male,Buckleyfurt,87628.25,17,4156,2023-03-05,Very Satisfied,Email,Widowed,2,2017-12-08
79d723de-fb43-42a0-9541-4aaea52acf84,Terry Wilson,75,Male,Lake Jessica,117020.71,2,7431,2024-08-26,Very Satisfied,Email,Married,1,2019-04-02
fa58435c-766f-483c-9ecf-47ab4c3e1810,Aaron Hamilton,41,Male,Johnview,108380.99,14,1389,2024-05-08,Very Dissatisfied,In-Person,Single,4,2017-09-19
c3297e51-9c98-4ec8-ad3c-eb9ac805cfc3,Sean Garcia,19,Female,Odonnellland,117022.73,30,2462,2023-04-29,Dissatisfied,Phone,Single,5,2016-10-16
f45219d3-424a-4999-afc3-654a308c3af8,Dana Coleman,19,Male,Gilmoreborough,68208.55,2,6285,2023-06-09,Neutral,SMS,Single,2,2022-12-14
1ea509e9-6d8a-46ac-ad69-aa72ccce64f4,Jonathan Alexander,22,Female,Port Jeremiah,62697.09,6,7138,2023-04-25,Satisfied,Phone,Divorced,5,2022-09-14
01e8c57a-ab6a-43e1-b944-da74c73d524f,Eric Lucas,70,Male,Rodrigueztown,22967.48,26,2055,2024-05-28,Dissatisfied,In-Person,Divorced,5,2022-05-10
2776d643-97be-45a7-bd47-550be2cab105,Danielle Nelson,58,Male,New Marissaberg,101080.19,48,1460,2024-06-24,Very Dissatisfied,SMS,Married,4,2018-09-24
8fd9c67a-176e-4089-ae57-20454ad72749,Adam Miller,54,Female,Hopkinsberg,118078.05,44,2721,2022-10-30,Dissatisfied,Email,Married,4,2021-12-04
887ffd62-94aa-4c33-a5d5-4387e6cb90bf,Lauren Hendrix,68,Female,Samuelfurt,110310.63,5,4855,2023-05-27,Very Satisfied,SMS,Widowed,0,2021-12-15
b19c48e5-8f1d-45bf-870f-32599a6b8655,Mary Davis,54,Female,Mathiston,44399.21,13,5830,2022-10-31,Very Satisfied,SMS,Divorced,0,2022-05-26
c3c2a3ed-254d-433f-8c9a-7bbeb935e499,Xavier Ruiz,64,Female,Hernandezland,22333.25,30,1816,2022-09-01,Dissatisfied,SMS,Single,1,2021-02-15
b584b3b5-bcc8-4ade-b6e4-b278811a4c07,Marvin Gonzalez,19,Male,Jimenezview,119923.61,35,3279,2023-12-13,Dissatisfied,Email,Married,0,2016-07-04
0e66c695-8fc8-40e5-87af-60145e92e1dc,Terri Hendrix,58,Male,Charlesburgh,44884.98,8,8186,2024-06-09,Dissatisfied,SMS,Married,3,2017-08-04
eee38b11-c4d1-4281-8aaf-b167e99d2f05,Mark Wells,18,Female,Clarkshire,86583.53,40,2762,2023-06-21,Very Satisfied,In-Person,Widowed,0,2020-10-15
66284f96-016b-4675-b16c-dc200a11cddf,Patricia Zavala,28,Female,Hancockside,85940.91,15,4662,2023-05-31,Dissatisfied,In-Person,Widowed,2,2022-05-04
a0b99b84-63e4-46a3-ad23-c6ca3fba0222,Erin Frye,20,Male,Boyerview,41043.74,10,265,2023-05-15,Very Dissatisfied,Phone,Divorced,5,2017-09-17
f2d83737-c4fe-4e86-91ef-86490c9eee49,Michael Taylor,32,Female,East Deborahberg,57769.88,5,1732,2024-04-11,Dissatisfied,In-Person,Divorced,1,2019-04-10
4f08bb61-64b0-4b6f-b948-1389aec8cd7f,Wanda Nelson,30,Male,Russellborough,38596.29,12,9206,2023-03-22,Dissatisfied,In-Person,Widowed,4,2017-04-27
59a4c32d-6c3b-4c47-af54-17d44bddf3f2,Alan Scott,20,Female,West Amandafort,108483.16,21,2169,2023-09-23,Neutral,SMS,Widowed,4,2022-01-16
702e1af7-c4bb-4e2c-8c8a-c5e8c624c4d6,Brooke Wilson,59,Male,West Christina,102787,41,1353,2024-01-23,Satisfied,Phone,Single,3,2016-07-16
c71f9591-fecb-4faa-8511-3bab303d8c92,Tiffany Vaughn,29,Female,Charlesville,60694.37,29,3869,2023-09-17,Neutral,In-Person,Divorced,4,2021-12-12
24af2e4c-a1f3-4fa2-a166-0e6f2df43745,Michael Jones,23,Male,Brownmouth,86976.01,18,4560,2022-10-14,Satisfied,In-Person,Single,5,2015-08-01
dc77e6e8-797f-4050-9ad2-36abdf665c1c,Carrie Martinez,24,Female,Mckayfort,110464.37,19,8057,2023-12-24,Satisfied,In-Person,Single,0,2019-12-10
6046df2f-e043-447f-976c-2ddf83d71e17,Christopher Moore,34,Male,New Darrenfurt,23365.84,5,8198,2024-06-27,Satisfied,In-Person,Single,4,2016-04-11
0e8d11e1-cee2-4e4b-9fa1-33bfba7b2cf3,Jason Torres,66,Male,North Traciehaven,29316.87,39,3161,2023-03-21,Neutral,Email,Divorced,1,2016-04-28
b9064dca-dd45-42fb-a585-dcf89331c162,Cassandra Farmer,53,Female,Christopherberg,82147.81,15,4120,2024-01-11,Neutral,Phone,Divorced,3,2021-11-05
736d6854-7d6c-47b2-b64e-ecf13cc9a9e4,Christopher Stevens,75,Male,Walkershire,51872.29,45,6072,2024-08-24,Satisfied,SMS,Single,1,2022-04-25
e0d4af86-180c-4b3b-ae7c-eb9c15f34942,Robert Blankenship,36,Male,South Josephbury,104219.49,49,8011,2024-03-16,Very Satisfied,SMS,Widowed,0,2020-03-19
32df7073-68cd-4f92-9629-82f5e5b3bf51,Elizabeth Sullivan,26,Female,South Kevinland,91898.89,46,674,2022-10-03,Satisfied,Phone,Married,1,2019-11-21
390541de-b412-4d9d-a5db-aedfe69334ba,Michael Hutchinson,42,Female,Williamport,28020.48,34,3257,2022-10-28,Neutral,SMS,Single,4,2016-06-11
bc90a0b1-46aa-4f4f-90d6-1a1c87b4878c,Robert Harris,34,Female,East Matthewside,111417.3,31,2722,2024-04-16,Very Dissatisfied,Email,Widowed,3,2020-12-17
ef2788c3-72c3-4713-91bd-43d8bcfcdea3,Amy Lopez,68,Female,South Barbara,74585.49,45,5543,2023-06-29,Dissatisfied,Phone,Married,2,2021-04-08
58fe77df-c264-498f-8f51-23bfc46be200,Brittany Ramirez,43,Male,Reneeton,23931,15,786,2023-12-04,Neutral,Phone,Single,2,2016-05-23
d1ab7aa3-f685-4da6-b91b-0a1fb59a2690,Jared Cabrera,26,Female,West Robertfort,112572.83,19,8561,2024-08-15,Dissatisfied,Phone,Widowed,1,2014-12-28
878a1830-6a22-48de-8568-cf9387ed9b81,Alisha Henson,29,Female,South Brett,79233.04,3,9581,2023-10-08,Satisfied,Email,Widowed,2,2021-10-07
0e8d54cd-28a6-4959-a2b7-864359b76aef,Randall Black,20,Male,Haleview,53370.94,37,2666,2023-02-10,Dissatisfied,Email,Divorced,1,2014-10-13
6d40f544-53e0-49f7-b31c-a122dea64208,Karen Long,36,Female,Hamiltonstad,72005.64,6,8506,2022-11-22,Very Satisfied,SMS,Divorced,4,2014-09-06
27c9970b-fcb6-477b-8d52-95296edf002c,Natasha Benjamin,68,Female,Mariafurt,26863.52,29,9572,2023-12-25,Dissatisfied,Email,Married,0,2020-11-02
c80d69fc-63b4-4ab5-acae-0abe7ab32d9f,Javier Cox,57,Female,North Brendaland,86459.64,24,6602,2024-03-14,Dissatisfied,SMS,Married,2,2022-11-17
57244e42-4a41-4853-829b-cb239793a2ec,Tonya Webb,52,Female,North Sherryshire,73187.98,10,929,2023-11-29,Dissatisfied,Email,Widowed,1,2016-08-28
23621aa1-72e7-476c-b5c9-8d98dcc45ee6,Gary Russell,26,Male,Tammyfurt,96833.59,1,9814,2023-10-29,Dissatisfied,Phone,Divorced,5,2021-11-10
4496b988-d45b-47b2-9708-0275a3bec9ad,Mr. Michael Novak,66,Female,Millsside,68813.9,48,4826,2023-08-27,Very Satisfied,Phone,Married,0,2016-01-25
36004f4b-9873-4f13-8ded-754e1365d479,Brenda Shaw,18,Female,West Jonathanmouth,91865.41,31,3496,2024-03-09,Dissatisfied,Email,Single,1,2019-09-10
692c3b71-e341-464b-ae07-de4a479012af,Alexander Singleton,69,Male,North Eric,63644.91,39,5669,2023-11-03,Dissatisfied,Phone,Single,5,2017-12-14
340d85d3-a125-4d85-8bd8-082506b5cc88,Julia Skinner,40,Female,East Manuel,34382.81,11,1494,2024-03-17,Dissatisfied,Email,Divorced,2,2020-05-26
169ba7d0-471b-4262-8191-2c4684a1d0cc,Mary Boyd,54,Female,New Vickieton,72670.29,10,2171,2024-06-22,Very Satisfied,In-Person,Single,2,2016-05-08
3e095586-fa52-4668-b055-ada14d69ccd9,William Hawkins,33,Male,East Justinside,75397.99,17,6091,2023-04-09,Very Dissatisfied,SMS,Divorced,1,2019-03-05
9090d8e3-f14d-4d15-bb79-1522feae331c,Jesse Silva,63,Male,Harrisfurt,32963.71,8,5105,2023-04-13,Very Satisfied,Phone,Married,3,2023-01-09
7633a687-630c-4623-8c7d-b48b6a6f7d7c,Kayla Yoder,64,Female,East Josephborough,31754.7,50,3079,2023-09-29,Very Satisfied,,Divorced,0,2021-05-08
87c1e30d-c295-4190-9105-4941ff83177e,Wendy Vasquez,69,Male,Port Charles,77590.5,29,3641,2022-09-29,Neutral,Email,Widowed,4,2020-10-21
